customer_id,age,gender,state,product_category,season,previous_purchases,purchase_amount_usd,discount_applied,discount_pct,payment_method,shipping_type,review_rating,return_rate,promo_dependency_score,clv_proxy,value_tier,satisfaction_flag,loyal_behavioural,loyal_value_weighted,age_band,high_spend_flag,discount_only_buyer
CUST01194,42,Female,Virginia,Clothing,Spring,10,142.87,1,10,Buy Now Pay Later,Free Shipping,3.2,0.17,0.617,1428.7,High,0,0,0,35-44,1,0
CUST01195,24,Male,Massachusetts,Clothing,Fall,1,18.0,1,10,Debit Card,Free Shipping,2.1,0.46,0.767,18.0,Low,0,0,0,18-24,0,1
CUST01196,23,Female,Texas,Clothing,Spring,6,65.08,0,0,Credit Card,Free Shipping,2.1,0.11,0.15,390.48,Mid,0,0,0,18-24,0,0
CUST01197,41,Female,Washington,Clothing,Fall,1,42.38,1,15,Apple Pay,Express,5.0,0.23,0.675,42.38,Low,1,0,0,35-44,0,1
CUST01198,50,Female,California,Footwear,Winter,23,118.66,0,0,Buy Now Pay Later,Standard,2.8,0.16,0.15,2729.18,High,0,1,0,45-54,1,0
CUST01199,46,Male,Florida,Footwear,Spring,4,123.23,0,0,PayPal,Free Shipping,2.1,0.16,0.15,492.92,Mid,0,0,0,45-54,1,0
CUST01200,60,Male,Colorado,Footwear,Fall,4,127.49,1,10,PayPal,Standard,3.2,0.24,0.617,509.96,High,0,0,0,55-64,1,0
CUST01201,39,Male,Arizona,Outerwear,Fall,3,69.24,1,25,PayPal,Standard,2.8,0.26,0.942,207.71999999999997,Low,0,0,0,35-44,0,1
CUST01202,43,Male,Arizona,Clothing,Spring,2,60.71,1,5,Debit Card,Standard,1.0,0.19,0.708,121.42,Low,0,0,0,35-44,0,1
CUST01203,45,Male,New York,Outerwear,Summer,4,28.37,1,20,Debit Card,Express,4.9,0.37,0.733,113.48,Low,1,0,0,45-54,0,1
CUST01204,38,Female,New York,Clothing,Fall,14,212.21,1,5,Apple Pay,Standard,3.2,0.18,0.558,2970.94,High,0,0,0,35-44,1,0
CUST01205,24,Female,California,Accessories,Winter,8,192.48,0,0,PayPal,Standard,4.8,0.01,0.0,1539.84,High,1,1,1,18-24,1,0
CUST01206,34,Male,Colorado,Accessories,Fall,1,69.44,1,10,Credit Card,Express,1.0,0.37,0.767,69.44,Low,0,0,0,25-34,0,1
CUST01207,37,Male,Illinois,Clothing,Spring,11,195.55,0,0,Credit Card,Free Shipping,4.8,0.04,0.0,2151.05,High,1,1,1,35-44,1,0
CUST01208,58,Male,Colorado,Outerwear,Spring,5,86.96,1,5,Credit Card,Express,2.0,0.26,0.708,434.79999999999995,Mid,0,0,0,55-64,1,0
CUST01209,37,Male,Texas,Clothing,Winter,21,180.05,0,0,Credit Card,Free Shipping,2.8,0.27,0.15,3781.05,High,0,1,0,35-44,1,0
CUST01210,39,Female,New York,Clothing,Fall,5,20.0,0,0,Apple Pay,Standard,2.7,0.09,0.15,100.0,Low,0,0,0,35-44,0,0
CUST01211,45,Male,New York,Clothing,Spring,25,159.48,0,0,Credit Card,Standard,2.9,0.2,0.15,3986.9999999999995,High,0,1,0,45-54,1,0
CUST01212,57,Male,California,Clothing,Fall,5,52.06,0,0,Credit Card,Express,1.9,0.17,0.15,260.3,Mid,0,0,0,55-64,0,0
CUST01213,24,Male,New York,Clothing,Spring,10,148.89,1,25,Credit Card,Express,5.0,0.08,0.792,1488.8999999999999,High,1,0,1,18-24,1,0
CUST01214,18,Female,Ohio,Clothing,Winter,5,88.57,0,0,PayPal,Overnight,1.0,0.46,0.15,442.84999999999997,Mid,0,0,0,18-24,1,0
CUST01215,49,Female,Massachusetts,Clothing,Spring,5,58.07,0,0,Debit Card,Free Shipping,4.8,0.34,0.0,290.35,Mid,1,0,0,45-54,0,0
CUST01216,30,Male,Illinois,Outerwear,Spring,19,170.46,1,15,Credit Card,Free Shipping,3.9,0.19,0.675,3238.7400000000002,High,0,0,0,25-34,1,0
CUST01217,47,Female,Florida,Clothing,Fall,5,115.19,1,10,Credit Card,Free Shipping,2.1,0.27,0.767,575.95,High,0,0,0,45-54,1,0
CUST01218,40,Female,California,Clothing,Winter,6,43.84,1,10,Credit Card,Standard,4.9,0.01,0.617,263.04,Mid,1,0,0,35-44,0,0
CUST01219,36,Female,Virginia,Footwear,Summer,6,131.48,0,0,Debit Card,Standard,4.8,0.26,0.0,788.8799999999999,High,1,0,0,35-44,1,0
CUST01220,49,Male,California,Outerwear,Summer,5,114.61,1,20,Credit Card,Express,2.0,0.08,0.883,573.05,High,0,0,0,45-54,1,0
CUST01221,47,Female,Tennessee,Clothing,Summer,7,35.04,1,15,Buy Now Pay Later,Standard,1.0,0.13,0.825,245.28,Mid,0,0,0,45-54,0,0
CUST01222,46,Female,Florida,Clothing,Fall,18,135.46,0,0,Debit Card,Standard,3.1,0.02,0.0,2438.28,High,0,1,0,45-54,1,0
CUST01223,62,Female,New York,Outerwear,Summer,23,214.95,1,20,Credit Card,Standard,3.1,0.1,0.733,4943.849999999999,High,0,0,0,55-64,1,0
CUST01224,46,Female,Massachusetts,Clothing,Spring,6,122.11,0,0,PayPal,Standard,3.8,0.04,0.0,732.66,High,0,0,0,45-54,1,0
CUST01225,47,Female,California,Accessories,Summer,3,81.98,1,15,Credit Card,Standard,1.4,0.34,0.825,245.94,Mid,0,0,0,45-54,0,0
CUST01226,33,Male,Washington,Clothing,Winter,2,21.0,1,15,PayPal,Standard,5.0,0.3,0.675,42.0,Low,1,0,0,25-34,0,1
CUST01227,57,Female,Illinois,Outerwear,Summer,5,51.49,1,10,Credit Card,Overnight,1.0,0.4,0.767,257.45,Mid,0,0,0,55-64,0,0
CUST01228,36,Female,Texas,Outerwear,Fall,1,64.41,0,0,Debit Card,Express,4.1,0.25,0.0,64.41,Low,1,0,0,35-44,0,0
CUST01229,35,Female,Florida,Footwear,Fall,7,80.09,1,30,PayPal,Overnight,4.5,0.44,0.85,560.63,High,1,0,0,35-44,0,0
CUST01230,18,Male,Arizona,Clothing,Fall,7,24.7,1,30,Buy Now Pay Later,Overnight,5.0,0.11,0.85,172.9,Low,1,0,0,18-24,0,1
CUST01231,31,Female,Georgia,Accessories,Fall,7,34.76,1,15,Credit Card,Standard,1.0,0.5,0.825,243.32,Mid,0,0,0,25-34,0,0
CUST01232,64,Female,California,Clothing,Winter,5,74.02,1,15,Credit Card,Standard,5.0,0.13,0.675,370.09999999999997,Mid,1,0,0,55-64,0,0
CUST01233,19,Male,Tennessee,Outerwear,Summer,5,84.87,0,0,Debit Card,Standard,1.0,0.39,0.15,424.35,Mid,0,0,0,18-24,0,0
CUST01234,45,Female,Texas,Outerwear,Spring,3,93.26,1,20,Buy Now Pay Later,Free Shipping,3.1,0.53,0.733,279.78000000000003,Mid,0,0,0,45-54,1,0
CUST01235,47,Female,Texas,Accessories,Spring,7,60.05,1,5,Apple Pay,Overnight,2.9,0.52,0.708,420.34999999999997,Mid,0,0,0,45-54,0,0
CUST01236,55,Female,Texas,Footwear,Winter,16,154.87,1,10,Credit Card,Standard,3.0,0.01,0.617,2477.92,High,0,0,0,55-64,1,0
CUST01237,21,Male,California,Clothing,Fall,7,116.96,0,0,Credit Card,Standard,4.0,0.35,0.0,818.7199999999999,High,1,1,0,18-24,1,0
CUST01238,18,Male,California,Accessories,Fall,2,56.97,1,30,Debit Card,Free Shipping,1.4,0.11,1.0,113.94,Low,0,0,0,18-24,0,1
CUST01239,25,Female,Michigan,Footwear,Winter,3,52.91,1,20,Credit Card,Express,3.1,0.24,0.733,158.73,Low,0,0,0,25-34,0,1
CUST01240,46,Male,New York,Clothing,Fall,4,136.84,1,5,Credit Card,Free Shipping,3.1,0.39,0.558,547.36,High,0,0,0,45-54,1,0
CUST01241,56,Female,California,Clothing,Spring,7,76.02,1,25,Credit Card,Standard,2.1,0.45,0.942,532.14,High,0,0,0,55-64,0,0
CUST01242,20,Female,California,Clothing,Summer,2,56.18,1,25,PayPal,Standard,1.1,0.06,0.942,112.36,Low,0,0,0,18-24,0,1
CUST01243,49,Female,Colorado,Footwear,Spring,6,45.94,1,10,Buy Now Pay Later,Free Shipping,3.3,0.07,0.617,275.64,Mid,0,0,0,45-54,0,0
CUST01244,27,Male,Virginia,Outerwear,Fall,2,130.58,0,0,Buy Now Pay Later,Overnight,3.0,0.21,0.0,261.16,Mid,0,0,0,25-34,1,0
CUST01245,27,Female,Texas,Outerwear,Spring,2,62.39,0,0,Debit Card,Overnight,4.0,0.27,0.0,124.78,Low,1,0,0,25-34,0,0
CUST01246,36,Male,California,Footwear,Fall,3,52.94,1,20,Debit Card,Express,1.9,0.47,0.883,158.82,Low,0,0,0,35-44,0,1
CUST01247,63,Male,Texas,Accessories,Winter,27,161.71,1,20,Apple Pay,Express,2.6,0.15,0.883,4366.17,High,0,0,0,55-64,1,0
CUST01248,51,Male,California,Clothing,Spring,5,61.05,1,15,Credit Card,Overnight,4.1,0.29,0.675,305.25,Mid,1,0,0,45-54,0,0
CUST01249,50,Male,California,Outerwear,Summer,5,99.01,0,0,PayPal,Standard,2.9,0.17,0.15,495.05,High,0,0,0,45-54,1,0
CUST01250,40,Non-binary,Florida,Accessories,Fall,5,56.99,1,15,Debit Card,Standard,4.6,0.32,0.675,284.95,Mid,1,0,0,35-44,0,0
CUST01251,45,Non-binary,Texas,Footwear,Fall,5,77.49,1,5,Credit Card,Free Shipping,2.0,0.54,0.708,387.45,Mid,0,0,0,45-54,0,0
CUST01252,49,Male,Illinois,Footwear,Fall,4,57.29,1,5,Debit Card,Standard,3.0,0.6,0.558,229.16,Mid,0,0,0,45-54,0,0
CUST01253,24,Female,Texas,Footwear,Spring,1,96.98,1,5,Credit Card,Express,1.0,0.31,0.708,96.98,Low,0,0,0,18-24,1,1
CUST01254,46,Male,Tennessee,Clothing,Summer,6,81.47,0,0,PayPal,Overnight,2.0,0.46,0.15,488.82,Mid,0,0,0,45-54,0,0
CUST01255,25,Female,Massachusetts,Clothing,Winter,2,41.9,0,0,Credit Card,Free Shipping,3.7,0.25,0.0,83.8,Low,0,0,0,25-34,0,0
CUST01256,18,Female,Washington,Footwear,Winter,1,60.47,1,25,Credit Card,Express,2.2,0.52,0.942,60.47,Low,0,0,0,18-24,0,1
CUST01257,20,Female,New York,Outerwear,Winter,4,69.87,1,25,Credit Card,Express,4.1,0.15,0.792,279.48,Mid,1,0,0,18-24,0,0
CUST01258,41,Male,New York,Footwear,Summer,25,148.32,0,0,Apple Pay,Free Shipping,4.2,0.11,0.0,3708.0,High,1,1,1,35-44,1,0
CUST01259,40,Female,Florida,Accessories,Summer,7,15.0,1,25,Debit Card,Free Shipping,2.9,0.21,0.942,105.0,Low,0,0,0,35-44,0,1
CUST01260,25,Male,Georgia,Clothing,Summer,5,128.82,0,0,Debit Card,Overnight,4.1,0.32,0.0,644.0999999999999,High,1,0,0,25-34,1,0
CUST01261,64,Non-binary,Florida,Footwear,Fall,7,42.31,1,15,Debit Card,Express,3.6,0.23,0.675,296.17,Mid,0,0,0,55-64,0,0
CUST01262,54,Male,Virginia,Footwear,Winter,4,106.56,0,0,Debit Card,Standard,1.0,0.21,0.15,426.24,Mid,0,0,0,45-54,1,0
CUST01263,20,Female,Tennessee,Footwear,Summer,29,181.34,1,5,Credit Card,Express,2.7,0.28,0.708,5258.86,High,0,0,0,18-24,1,0
CUST01264,50,Female,New York,Clothing,Spring,6,61.24,1,25,PayPal,Free Shipping,2.0,0.39,0.942,367.44,Mid,0,0,0,45-54,0,0
CUST01265,45,Female,Washington,Outerwear,Fall,16,217.64,0,0,Credit Card,Free Shipping,3.8,0.04,0.0,3482.24,High,0,1,0,45-54,1,0
CUST01266,64,Male,California,Accessories,Fall,7,114.1,1,5,Credit Card,Standard,1.9,0.55,0.708,798.6999999999999,High,0,0,0,55-64,1,0
CUST01267,25,Female,Texas,Footwear,Winter,1,83.85,1,10,PayPal,Express,1.0,0.23,0.767,83.85,Low,0,0,0,25-34,0,1
CUST01268,51,Male,Florida,Clothing,Fall,2,90.07,0,0,Credit Card,Express,1.0,0.43,0.15,180.14,Low,0,0,0,45-54,1,0
CUST01269,52,Female,Texas,Clothing,Summer,3,42.37,0,0,Credit Card,Free Shipping,4.7,0.35,0.0,127.10999999999999,Low,1,0,0,45-54,0,0
CUST01270,49,Male,Virginia,Outerwear,Spring,20,205.46,0,0,Debit Card,Overnight,5.0,0.13,0.0,4109.2,High,1,1,1,45-54,1,0
CUST01271,41,Male,Texas,Clothing,Fall,6,25.44,1,20,Debit Card,Express,3.0,0.36,0.733,152.64000000000001,Low,0,0,0,35-44,0,1
CUST01272,31,Female,Florida,Accessories,Winter,2,97.9,1,25,PayPal,Standard,5.0,0.5,0.792,195.8,Low,1,0,0,25-34,1,1
CUST01273,49,Male,Washington,Accessories,Spring,13,169.73,0,0,PayPal,Express,4.8,0.01,0.0,2206.49,High,1,1,1,45-54,1,0
CUST01274,63,Male,Colorado,Footwear,Summer,4,126.16,1,15,PayPal,Standard,3.9,0.34,0.675,504.64,High,0,0,0,55-64,1,0
CUST01275,60,Male,New York,Clothing,Summer,11,157.02,0,0,PayPal,Free Shipping,3.0,0.03,0.0,1727.22,High,0,1,0,55-64,1,0
CUST01276,33,Male,Virginia,Clothing,Summer,5,50.22,1,25,Credit Card,Free Shipping,1.3,0.67,0.942,251.1,Mid,0,0,0,25-34,0,0
CUST01277,21,Female,Washington,Outerwear,Spring,6,29.27,1,20,Credit Card,Express,2.3,0.25,0.883,175.62,Low,0,0,0,18-24,0,1
CUST01278,54,Female,Florida,Accessories,Summer,4,84.44,0,0,Debit Card,Express,4.9,0.2,0.0,337.76,Mid,1,0,0,45-54,0,0
CUST01279,38,Male,California,Clothing,Summer,3,80.85,1,20,Credit Card,Free Shipping,4.8,0.31,0.733,242.54999999999998,Mid,1,0,0,35-44,0,0
CUST01280,31,Male,Florida,Clothing,Spring,6,73.96,1,15,Buy Now Pay Later,Standard,3.0,0.49,0.675,443.76,Mid,0,0,0,25-34,0,0
CUST01281,48,Male,North Carolina,Outerwear,Summer,6,70.75,0,0,Apple Pay,Standard,4.2,0.5,0.0,424.5,Mid,1,0,0,45-54,0,0
CUST01282,35,Male,Washington,Clothing,Spring,2,44.66,1,25,Credit Card,Free Shipping,4.0,0.19,0.792,89.32,Low,1,0,0,35-44,0,1
CUST01283,24,Female,North Carolina,Footwear,Spring,1,126.35,0,0,Credit Card,Free Shipping,3.0,0.5,0.0,126.35,Low,0,0,0,18-24,1,0
CUST01284,27,Female,Illinois,Accessories,Winter,6,73.81,0,0,Credit Card,Free Shipping,2.2,0.47,0.15,442.86,Mid,0,0,0,25-34,0,0
CUST01285,24,Male,California,Outerwear,Fall,1,97.96,0,0,Credit Card,Standard,3.2,0.26,0.0,97.96,Low,0,0,0,18-24,1,0
CUST01286,50,Male,California,Footwear,Summer,28,149.34,0,0,Credit Card,Standard,3.2,0.05,0.0,4181.52,High,0,1,0,45-54,1,0
CUST01287,40,Male,New York,Accessories,Fall,10,144.89,0,0,Debit Card,Standard,4.1,0.02,0.0,1448.8999999999999,High,1,1,1,35-44,1,0
CUST01288,38,Female,Colorado,Clothing,Summer,7,77.38,1,5,Apple Pay,Standard,2.3,0.34,0.708,541.66,High,0,0,0,35-44,0,0
CUST01289,36,Non-binary,Ohio,Outerwear,Fall,22,218.03,0,0,PayPal,Free Shipping,2.8,0.01,0.15,4796.66,High,0,1,0,35-44,1,0
CUST01290,36,Male,New York,Accessories,Spring,3,95.17,0,0,Credit Card,Standard,1.4,0.34,0.15,285.51,Mid,0,0,0,35-44,1,0
CUST01291,53,Male,Illinois,Outerwear,Summer,4,100.6,0,0,Debit Card,Overnight,2.2,0.13,0.15,402.4,Mid,0,0,0,45-54,1,0
CUST01292,46,Female,Florida,Accessories,Winter,7,70.16,0,0,Debit Card,Standard,3.0,0.2,0.0,491.12,Mid,0,1,0,45-54,0,0
CUST01293,35,Female,Florida,Footwear,Spring,1,98.46,1,20,Apple Pay,Standard,3.2,0.07,0.733,98.46,Low,0,0,0,35-44,1,1
CUST01294,19,Male,Texas,Clothing,Spring,3,145.65,1,5,Apple Pay,Free Shipping,2.9,0.3,0.708,436.95000000000005,Mid,0,0,0,18-24,1,0
CUST01295,18,Male,California,Footwear,Summer,7,57.84,0,0,Apple Pay,Standard,1.1,0.21,0.15,404.88,Mid,0,1,0,18-24,0,0
CUST01296,64,Male,Texas,Clothing,Summer,6,112.49,0,0,Debit Card,Standard,2.1,0.1,0.15,674.9399999999999,High,0,0,0,55-64,1,0
CUST01297,22,Female,California,Clothing,Fall,2,29.46,1,20,PayPal,Standard,4.2,0.27,0.733,58.92,Low,1,0,0,18-24,0,1
CUST01298,37,Male,Texas,Clothing,Winter,5,100.98,1,5,Credit Card,Standard,2.9,0.49,0.708,504.90000000000003,High,0,0,0,35-44,1,0
CUST01299,28,Male,California,Clothing,Spring,21,162.65,0,0,Debit Card,Express,5.0,0.11,0.0,3415.65,High,1,1,1,25-34,1,0
CUST01300,59,Female,Arizona,Clothing,Summer,3,44.96,0,0,Credit Card,Standard,4.9,0.3,0.0,134.88,Low,1,0,0,55-64,0,0
CUST01301,19,Male,New York,Clothing,Fall,5,117.39,0,0,Debit Card,Overnight,2.1,0.22,0.15,586.95,High,0,0,0,18-24,1,0
CUST01302,20,Female,Michigan,Outerwear,Spring,12,159.37,0,0,PayPal,Free Shipping,4.0,0.13,0.0,1912.44,High,1,1,1,18-24,1,0
CUST01303,40,Male,Texas,Clothing,Fall,3,152.65,0,0,Credit Card,Express,1.0,0.5,0.15,457.95000000000005,Mid,0,0,0,35-44,1,0
CUST01304,29,Male,New York,Footwear,Summer,1,81.02,1,10,Credit Card,Standard,4.9,0.15,0.617,81.02,Low,1,0,0,25-34,0,1
CUST01305,37,Female,New York,Clothing,Fall,6,79.6,0,0,Credit Card,Express,2.2,0.5,0.15,477.59999999999997,Mid,0,0,0,35-44,0,0
CUST01306,22,Male,California,Accessories,Fall,1,61.64,0,0,Credit Card,Standard,3.9,0.12,0.0,61.64,Low,0,0,0,18-24,0,0
CUST01307,54,Non-binary,North Carolina,Accessories,Summer,1,106.28,0,0,Credit Card,Express,2.2,0.26,0.15,106.28,Low,0,0,0,45-54,1,0
CUST01308,55,Female,California,Outerwear,Summer,3,77.55,1,20,Credit Card,Overnight,1.8,0.38,0.883,232.64999999999998,Mid,0,0,0,55-64,0,0
CUST01309,47,Male,Tennessee,Footwear,Spring,6,71.99,1,20,Credit Card,Standard,3.1,0.17,0.733,431.93999999999994,Mid,0,0,0,45-54,0,0
CUST01310,26,Female,Massachusetts,Accessories,Summer,3,58.74,0,0,Credit Card,Free Shipping,2.0,0.26,0.15,176.22,Low,0,0,0,25-34,0,0
CUST01311,51,Male,Illinois,Footwear,Fall,3,75.63,0,0,Buy Now Pay Later,Free Shipping,5.0,0.33,0.0,226.89,Mid,1,0,0,45-54,0,0
CUST01312,61,Female,Illinois,Clothing,Winter,6,50.3,1,15,Credit Card,Free Shipping,4.8,0.47,0.675,301.79999999999995,Mid,1,0,0,55-64,0,0
CUST01313,52,Male,Arizona,Accessories,Fall,6,23.73,1,5,Credit Card,Standard,2.0,0.34,0.708,142.38,Low,0,0,0,45-54,0,1
CUST01314,39,Female,New York,Clothing,Winter,18,127.27,1,20,Debit Card,Express,3.8,0.09,0.733,2290.86,High,0,0,0,35-44,1,0
CUST01315,61,Male,Arizona,Clothing,Summer,7,43.72,1,5,Apple Pay,Free Shipping,4.9,0.32,0.558,306.03999999999996,Mid,1,0,0,55-64,0,0
CUST01316,41,Male,California,Clothing,Spring,6,155.65,0,0,PayPal,Standard,5.0,0.23,0.0,933.9000000000001,High,1,0,1,35-44,1,0
CUST01317,34,Female,California,Footwear,Fall,8,190.34,1,10,Credit Card,Free Shipping,4.9,0.03,0.617,1522.72,High,1,0,1,25-34,1,0
CUST01318,27,Female,Florida,Accessories,Fall,6,82.75,1,15,Debit Card,Standard,4.2,0.36,0.675,496.5,High,1,0,0,25-34,0,0
CUST01319,47,Male,Illinois,Footwear,Spring,5,17.8,1,15,PayPal,Standard,4.5,0.47,0.675,89.0,Low,1,0,0,45-54,0,1
CUST01320,63,Male,Virginia,Accessories,Summer,6,101.02,0,0,PayPal,Free Shipping,4.0,0.05,0.0,606.12,High,1,0,1,55-64,1,0
CUST01321,40,Female,California,Clothing,Winter,3,77.36,0,0,PayPal,Free Shipping,3.9,0.02,0.0,232.07999999999998,Mid,0,0,0,35-44,0,0
CUST01322,49,Female,North Carolina,Footwear,Winter,5,99.21,1,20,Apple Pay,Free Shipping,5.0,0.43,0.733,496.04999999999995,High,1,0,0,45-54,1,0
CUST01323,34,Male,Texas,Footwear,Summer,7,114.63,1,5,Apple Pay,Free Shipping,2.9,0.68,0.708,802.41,High,0,0,0,25-34,1,0
CUST01324,34,Male,Florida,Outerwear,Fall,4,55.59,1,5,Debit Card,Standard,2.2,0.67,0.708,222.36,Mid,0,0,0,25-34,0,0
CUST01325,31,Male,New York,Accessories,Spring,1,72.22,0,0,Debit Card,Standard,1.0,0.14,0.15,72.22,Low,0,0,0,25-34,0,0
CUST01326,26,Female,Florida,Footwear,Summer,2,59.21,1,15,PayPal,Free Shipping,2.0,0.33,0.825,118.42,Low,0,0,0,25-34,0,1
CUST01327,57,Male,Texas,Footwear,Fall,5,70.4,0,0,Apple Pay,Standard,1.2,0.14,0.15,352.0,Mid,0,0,0,55-64,0,0
CUST01328,19,Male,Illinois,Clothing,Fall,7,29.56,0,0,Credit Card,Overnight,5.0,0.49,0.0,206.92,Low,1,1,0,18-24,0,0
CUST01329,62,Female,Ohio,Clothing,Fall,1,88.55,1,10,Buy Now Pay Later,Express,1.7,0.22,0.767,88.55,Low,0,0,0,55-64,1,1
CUST01330,42,Male,Florida,Clothing,Fall,2,83.46,1,5,Credit Card,Standard,1.9,0.55,0.708,166.92,Low,0,0,0,35-44,0,1
CUST01331,56,Female,Illinois,Clothing,Summer,6,73.57,0,0,Debit Card,Standard,1.0,0.2,0.15,441.41999999999996,Mid,0,0,0,55-64,0,0
CUST01332,26,Male,North Carolina,Accessories,Winter,7,80.42,1,15,Apple Pay,Express,2.7,0.38,0.825,562.94,High,0,0,0,25-34,0,0
CUST01333,39,Male,Colorado,Outerwear,Summer,1,96.42,0,0,Credit Card,Free Shipping,4.9,0.2,0.0,96.42,Low,1,0,0,35-44,1,0
CUST01334,60,Male,Illinois,Accessories,Winter,7,106.93,1,15,Debit Card,Overnight,5.0,0.2,0.675,748.51,High,1,0,1,55-64,1,0
CUST01335,63,Female,Texas,Footwear,Spring,3,98.9,1,15,Credit Card,Express,5.0,0.36,0.675,296.70000000000005,Mid,1,0,0,55-64,1,0
CUST01336,21,Male,Virginia,Footwear,Winter,3,121.12,0,0,Debit Card,Express,2.1,0.58,0.15,363.36,Mid,0,0,0,18-24,1,0
CUST01337,43,Female,Washington,Clothing,Summer,6,53.57,0,0,Credit Card,Standard,4.0,0.19,0.0,321.42,Mid,1,0,0,35-44,0,0
CUST01338,46,Female,Texas,Clothing,Fall,1,45.76,0,0,Debit Card,Standard,1.3,0.22,0.15,45.76,Low,0,0,0,45-54,0,0
CUST01339,62,Female,Texas,Accessories,Spring,6,100.55,1,15,Debit Card,Express,2.1,0.25,0.825,603.3,High,0,0,0,55-64,1,0
CUST01340,51,Male,Ohio,Footwear,Spring,6,108.59,1,25,Buy Now Pay Later,Standard,3.1,0.42,0.792,651.54,High,0,0,0,45-54,1,0
CUST01341,40,Male,California,Outerwear,Spring,20,180.41,0,0,Buy Now Pay Later,Standard,3.9,0.08,0.0,3608.2,High,0,1,0,35-44,1,0
CUST01342,54,Male,Michigan,Clothing,Summer,1,77.24,1,20,Credit Card,Express,1.7,0.24,0.883,77.24,Low,0,0,0,45-54,0,1
CUST01343,28,Male,California,Outerwear,Summer,4,59.67,1,30,PayPal,Express,1.1,0.27,1.0,238.68,Mid,0,0,0,25-34,0,0
CUST01344,23,Male,Ohio,Clothing,Summer,6,185.12,0,0,Credit Card,Standard,5.0,0.18,0.0,1110.72,High,1,0,1,18-24,1,0
CUST01345,35,Female,Florida,Footwear,Summer,2,108.44,1,5,Credit Card,Express,5.0,0.33,0.558,216.88,Low,1,0,0,35-44,1,1
CUST01346,38,Male,Illinois,Accessories,Summer,2,74.1,1,5,Credit Card,Express,4.1,0.41,0.558,148.2,Low,1,0,0,35-44,0,1
CUST01347,59,Male,Virginia,Clothing,Winter,8,146.86,0,0,Buy Now Pay Later,Standard,2.9,0.09,0.15,1174.88,High,0,1,0,55-64,1,0
CUST01348,53,Male,Florida,Clothing,Fall,5,130.75,1,10,Buy Now Pay Later,Free Shipping,3.7,0.33,0.617,653.75,High,0,0,0,45-54,1,0
CUST01349,58,Female,Illinois,Clothing,Summer,7,34.85,0,0,Credit Card,Standard,2.8,0.36,0.15,243.95000000000002,Mid,0,1,0,55-64,0,0
CUST01350,55,Male,California,Clothing,Summer,6,35.73,1,15,Credit Card,Free Shipping,5.0,0.3,0.675,214.38,Low,1,0,0,55-64,0,1
CUST01351,51,Female,California,Footwear,Winter,14,165.55,0,0,Credit Card,Standard,2.9,0.2,0.15,2317.7000000000003,High,0,1,0,45-54,1,0
CUST01352,34,Male,Texas,Clothing,Summer,1,129.65,0,0,Debit Card,Free Shipping,4.2,0.31,0.0,129.65,Low,1,0,0,25-34,1,0
CUST01353,54,Female,Colorado,Footwear,Summer,5,55.0,1,15,Debit Card,Standard,1.7,0.28,0.825,275.0,Mid,0,0,0,45-54,0,0
CUST01354,42,Female,California,Clothing,Summer,2,39.44,1,20,Credit Card,Free Shipping,4.0,0.46,0.733,78.88,Low,1,0,0,35-44,0,1
CUST01355,55,Male,California,Footwear,Summer,7,113.49,0,0,PayPal,Standard,2.8,0.08,0.15,794.43,High,0,1,0,55-64,1,0
CUST01356,29,Male,Florida,Footwear,Summer,3,18.0,1,10,Credit Card,Overnight,2.2,0.29,0.767,54.0,Low,0,0,0,25-34,0,1
CUST01357,40,Male,Arizona,Footwear,Fall,6,69.07,1,5,Buy Now Pay Later,Express,3.1,0.16,0.558,414.41999999999996,Mid,0,0,0,35-44,0,0
CUST01358,59,Male,Colorado,Accessories,Summer,3,47.42,0,0,PayPal,Standard,1.8,0.15,0.15,142.26,Low,0,0,0,55-64,0,0
CUST01359,39,Female,Texas,Clothing,Summer,7,76.24,1,10,Debit Card,Free Shipping,4.2,0.36,0.617,533.68,High,1,0,0,35-44,0,0
CUST01360,38,Female,California,Footwear,Fall,8,229.02,0,0,PayPal,Standard,3.7,0.18,0.0,1832.16,High,0,1,0,35-44,1,0
CUST01361,44,Female,Tennessee,Clothing,Winter,27,230.82,0,0,Apple Pay,Free Shipping,2.6,0.06,0.15,6232.139999999999,High,0,1,0,35-44,1,0
CUST01362,48,Female,Texas,Clothing,Spring,1,89.78,1,10,Credit Card,Standard,1.8,0.23,0.767,89.78,Low,0,0,0,45-54,1,1
CUST01363,23,Male,Virginia,Clothing,Fall,6,80.59,1,10,Credit Card,Express,2.6,0.33,0.767,483.54,Mid,0,0,0,18-24,0,0
CUST01364,44,Male,Virginia,Footwear,Winter,5,59.58,1,10,Buy Now Pay Later,Overnight,4.0,0.12,0.617,297.9,Mid,1,0,0,35-44,0,0
CUST01365,57,Female,Ohio,Footwear,Spring,6,65.73,1,10,Credit Card,Standard,2.0,0.09,0.767,394.38,Mid,0,0,0,55-64,0,0
CUST01366,51,Male,Texas,Footwear,Winter,1,163.91,0,0,Credit Card,Standard,2.9,0.1,0.15,163.91,Low,0,0,0,45-54,1,0
CUST01367,29,Female,North Carolina,Accessories,Spring,9,143.75,0,0,Debit Card,Free Shipping,5.0,0.13,0.0,1293.75,High,1,1,1,25-34,1,0
